true_count_bucket,rounds,avg_initial_bet_units,avg_final_wager_units,ev_units_per_round,ev_dollars_per_round,sd_units_per_round,ev_per_initial_bet_pct,profit_units
<=-5,534123,1.0,1.5813099229952652,-0.09798304884829899,-2.4495762212074745,1.6390658097498145,-9.798304884829898,-52335.0
-4,502414,1.0,1.5751233046849809,-0.06515741997635416,-1.628935499408854,1.6418414804231176,-6.515741997635416,-32736.0
-3,726792,1.0,1.5765418441589891,-0.05317477352530022,-1.3293693381325056,1.6440782724950755,-5.317477352530022,-38647.0
-2,1558630,1.0,1.5760866915175507,-0.03640055689932826,-0.9100139224832064,1.6482239108427132,-3.640055689932826,-56735.0
-1,2395562,1.0,1.5748980823706504,-0.02707840581875986,-0.6769601454689964,1.6493066448057192,-2.7078405818759856,-64868.0
0,8844344,1.0,1.575574740195542,-0.008348951601158887,-0.20872379002897218,1.6540442661054997,-0.8348951601158887,-73841.0
1,2273500,1.0,1.5746549373213108,0.008415658676050142,0.21039146690125357,1.6570346384187415,0.8415658676050143,19133.0
2,1486417,1.0,1.5752571452021875,0.02250848853316398,0.5627122133290995,1.659503715252649,2.250848853316398,33457.0
3,692012,1.0,1.5758469506309138,0.033343352427414555,0.8335838106853639,1.6614724255332327,3.334335242741455,23074.0
4,480376,1.0,1.574295968158276,0.04574541609072893,1.1436354022682231,1.665422155717124,4.5745416090728925,21975.0
5,211685,1.0,1.5742919904575194,0.059782223586933414,1.4945555896733353,1.6656042316263742,5.978222358693341,12655.0
6,152250,1.0,1.5771428571428572,0.07506075533661741,1.8765188834154352,1.6712230768701912,7.506075533661741,11428.0
7,60915,1.0,1.5779036362143972,0.07899532134942132,1.974883033735533,1.6717391799076962,7.899532134942133,4812.0
>=8,80980,1.0,1.5787107927883428,0.11099036799209681,2.7747591998024204,1.681728177731124,11.099036799209681,8988.0
